company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct,ch_company_name,company_number,company_type,company_status,sic_codes,industry_sector,incorporation_date,company_age_years,region,accounts_type,officer_count,active_officer_count,director_count,secretary_count,filing_count,recent_filing_days,annual_accounts_count,has_charges,charge_count,psc_count,has_website,website_domain,has_https,http_status,domain_variant,orders_per_company_year,value_quintile,frequency_tier,is_active_12m,is_active_6m,is_churned,ch_matched,recency_days_missing,first_order_days_ago_missing,avg_days_between_orders_missing,std_days_between_orders_missing,min_days_between_orders_missing,max_days_between_orders_missing,avg_quantity_missing,avg_unit_price_missing,avg_margin_missing,revenue_trend_slope_missing,revenue_trend_pct_missing,company_age_years_missing,officer_count_missing,active_officer_count_missing,filing_count_missing,recent_filing_days_missing,annual_accounts_count_missing,charge_count_missing,psc_count_missing,median_quantity_missing,max_quantity_missing,min_quantity_missing,std_quantity_missing,median_unit_price_missing,max_unit_price_missing,median_margin_missing,peak_month_missing,director_count_missing,secretary_count_missing,http_status_missing
SummitSolu,2543.0,2543.0,0,1,517.1375,517.1375,517.1375,0.0,517.1375,517.1375,43.25,84.75996629996197,0.0,170.0,1.0,400.0,400.0,400.0,400.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,2.0,1,0.0,0.0,0.0,517.1375,0.0,0.0,100.0,0.0,Walker & Lee,00255727,ltd,dissolved,7499,Professional Services,1931-04-15,94.8,North Yorkshire,dormant,21.0,3.0,2.0,1.0,120.0,5382.0,21.0,False,0.0,0.0,True,allsigns.co.uk,True,301.0,co.uk,0.010548523206751,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
Matrix Group,549.0,2307.0,1758,13,36355.496565460926,2796.5766588816095,855.14,3685.689793230927,10835.208333333334,167.21640673076922,146.5,341.86959236208503,0.0,1221.0,2.7009385665529013,1087.0,450.0,6000.0,25.0,1755.754206411972,5.269080801388889,3.0240128285714287,20.586895833333333,21.25,20.0,83.33333333333334,8.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,92.3076923076923,6.923076923076923,9,100.0,69.23076923076923,92.3076923076923,69.23076923076923,69.23076923076923,92.3076923076923,61.53846153846154,84.61538461538461,53.84615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.76923076923077,10.0,6,1652.2513551608151,18.178834137895013,0.0,36355.496565460926,0.0,0.0,100.0,0.0,Max Services,SC386898,ltd,active,82990,Administrative Services,2010-10-12,15.3,Edinburgh,total-exemption-full,2.0,1.0,1.0,0.0,45.0,103.0,18.0,False,0.0,1.0,True,altavia.co.uk,False,301.0,co.uk,0.8496732026143791,5,frequent,False,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WesternPrin,2279.0,2279.0,0,1,270.68653333333333,270.68653333333333,270.68653333333333,0.0,270.68653333333333,270.68653333333333,43.25,84.75996629996197,0.0,170.0,1.0,50.0,50.0,50.0,50.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,10.0,1,0.0,0.0,0.0,270.68653333333333,0.0,0.0,100.0,0.0,Leicester Graphics,08309689,ltd,dissolved,80200,Administrative Services,2012-11-27,13.2,Birmingham,total-exemption-small,5.0,4.0,3.0,1.0,37.0,738.0,4.0,True,1.0,2.0,False,Unknown,False,301.0,Unknown,0.0757575757575757,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
Walker & White,871.0,988.0,117,13,28946.301896985657,2226.638607460435,1600.7333333333331,2099.7403428535836,7963.25,276.57800000000003,9.75,8.454423264024149,0.0,26.0,40.583333333333336,770.3846153846154,250.0,5000.0,15.0,1321.451950095143,7.091507995121545,4.208306666666666,20.28238666666667,11.153846153846152,10.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,92.3076923076923,8.307692307692308,9,100.0,92.3076923076923,100.0,92.3076923076923,92.3076923076923,92.3076923076923,84.61538461538461,84.61538461538461,92.3076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,30.846153846153847,6.0,5,0.0,0.0,0.0,28946.301896985657,0.0,0.0,100.0,0.0,Green & Brown,03385816,ltd,active,46120,Wholesale & Retail,1997-06-12,28.6,Hertfordshire,small,16.0,3.0,2.0,1.0,111.0,103.0,29.0,True,7.0,0.0,True,ambro.co.uk,True,405.0,co.uk,0.4545454545454545,5,frequent,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Express Services,878.0,990.0,112,3,6801.765861244019,2267.2552870813397,2716.4254545454546,966.5615829263836,2927.501212121212,1157.8391945773526,56.0,79.19595949289332,0.0,112.0,9.783482142857144,1500.0,2000.0,2000.0,500.0,866.0254037844386,1.8904810826687932,1.6298552727272726,2.4314623086124407,11.666666666666666,10.0,33.33333333333333,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,8.666666666666666,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.0,5.0,2,0.0,0.0,0.0,6801.765861244019,0.0,0.0,100.0,0.0,Alpha Labels,00731878,ltd,dissolved,22290,Manufacturing,1962-08-07,63.5,Leeds,total-exemption-full,8.0,1.0,1.0,0.0,147.0,252.0,28.0,True,17.0,2.0,True,ambroplastics.co.uk,True,405.0,co.uk,0.0472440944881889,4,occasional,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vector Communications,1369.0,1369.0,0,1,4049.366666666667,4049.366666666667,4049.366666666667,0.0,4049.366666666667,4049.366666666667,43.25,84.75996629996197,0.0,170.0,1.0,2000.0,2000.0,2000.0,2000.0,0.0,2.42962,2.42962,2.42962,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31.0,4.0,1,0.0,0.0,0.0,4049.366666666667,0.0,0.0,100.0,0.0,Lewis & Lewis,08292261,ltd,dissolved,18140,Manufacturing,2012-11-13,13.2,Essex,total-exemption-full,1.0,1.0,1.0,0.0,47.0,381.0,10.0,False,0.0,1.0,True,ambrosepress.co.uk,True,301.0,co.uk,0.0757575757575757,4,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Southern Marketing,1817.0,1817.0,0,1,437.9925777777778,437.9925777777778,437.9925777777778,0.0,437.9925777777778,437.9925777777778,43.25,84.75996629996197,0.0,170.0,1.0,200.0,200.0,200.0,200.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,2.0,1,0.0,0.0,0.0,437.9925777777778,0.0,0.0,100.0,0.0,Bath Partners,04980841,ltd,active,32990,Manufacturing,2003-12-01,22.2,Bradford,dormant,7.0,2.0,2.0,0.0,77.0,18.0,26.0,True,1.0,1.0,False,Unknown,False,301.0,Unknown,0.045045045045045,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Sigma Productions,2006.0,2006.0,0,1,7983.152944444444,7983.152944444444,7983.152944444444,0.0,7983.152944444444,7983.152944444444,43.25,84.75996629996197,0.0,170.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,26.0,7.0,1,0.0,0.0,0.0,7983.152944444444,0.0,0.0,100.0,0.0,Walker & Hughes,03340832,ltd,active,"42210,42990,43120",Construction,1997-03-26,28.9,Cumbria,total-exemption-full,5.0,2.0,1.0,1.0,72.0,59.0,28.0,False,0.0,1.0,True,andrewharvey.co.uk,True,405.0,co.uk,0.0346020761245674,4,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Bath Services,2606.0,2608.0,2,4,10936.610501443,2734.1526253607503,2560.977770562771,1274.7798950854035,4177.865714285715,1636.789246031746,0.6666666666666666,1.1547005383792517,0.0,2.0,730.5,812.5,625.0,1500.0,500.0,473.2423621500228,4.333432795214045,3.926573478835979,8.35573142857143,30.0,30.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,30.5,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,31,28.5,12.0,1,0.0,0.0,0.0,10936.610501443,0.0,100.0,0.0,0.0,Mega Creative,15950867,ltd,active,96020,Other Services,2024-09-11,1.4,Leicester,Unknown,1.0,1.0,1.0,0.0,2.0,62.0,0.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,2.857142857142857,4,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Delta Group,472.0,472.0,0,1,1580.22,1580.22,1580.22,0.0,1580.22,1580.22,43.25,84.75996629996197,0.0,170.0,1.0,100.0,100.0,100.0,100.0,0.0,22.12308,22.12308,22.12308,40.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,43.0,10.0,1,0.0,0.0,0.0,1580.22,0.0,0.0,100.0,0.0,Eastern Graphics,16099632,ltd,active,"62020,63990,73110,73120",Information & Communication,2024-11-25,1.2,Southampton,Unknown,1.0,1.0,1.0,0.0,2.0,42.0,0.0,False,0.0,1.0,True,andylinke.com,False,404.0,com,0.8333333333333334,3,one_time,False,False,False,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AtlasSign,2599.0,2599.0,0,2,373.8460952380952,186.9230476190476,186.9230476190476,164.78551115777242,303.44399999999996,70.40209523809523,0.0,84.75996629996197,0.0,0.0,2.0,500.0,350.0,625.0,175.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,18.5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,18.5,12.0,1,0.0,0.0,0.0,373.8460952380952,0.0,100.0,0.0,0.0,Chester Productions,06721118,ltd,dissolved,43210,Construction,2008-10-10,17.3,Essex,total-exemption-small,1.0,1.0,1.0,0.0,24.0,2610.0,9.0,False,0.0,1.0,True,aneco.co.uk,False,200.0,co.uk,0.1156069364161849,1,occasional,False,False,True,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0
Mega Packaging,1569.0,1569.0,0,1,313.663,313.663,313.663,0.0,313.663,313.663,43.25,84.75996629996197,0.0,170.0,1.0,258.0,258.0,258.0,258.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12.0,10.0,1,0.0,0.0,0.0,313.663,0.0,0.0,100.0,0.0,NC,14055490,ltd,active,47990,Wholesale & Retail,2022-04-20,3.8,Southampton,micro-entity,2.0,2.0,2.0,0.0,8.0,70.0,3.0,False,0.0,1.0,False,Unknown,False,301.0,Unknown,0.2631578947368421,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
NexusSolu,133.0,133.0,0,2,3435.25208,1717.62604,1717.62604,153.6680119953013,1826.2857333333332,1608.9663466666666,0.0,84.75996629996197,0.0,0.0,2.0,2000.0,2000.0,2000.0,2000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,15.5,9.0,1,0.0,0.0,3435.25208,0.0,100.0,0.0,100.0,0.0,MegaMark,14124479,ltd,active,81300,Administrative Services,2022-05-23,3.7,Wednesbury,micro-entity,1.0,1.0,1.0,0.0,6.0,241.0,2.0,False,0.0,1.0,True,apl.co.uk,True,405.0,co.uk,0.5405405405405405,3,occasional,True,True,False,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Oxford Group,907.0,940.0,33,5,32421.010675324676,6484.202135064936,6425.834476190476,3874.147378216942,11178.145428571428,2671.9744761904763,8.25,11.786291472158096,0.0,25.0,55.340909090909086,2600.0,2000.0,6000.0,1000.0,1949.3588689617927,11.36769818181818,11.36769818181818,11.36769818181818,13.333333333333334,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.2,7,100.0,20.0,100.0,100.0,100.0,20.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,17.8,6.0,3,0.0,0.0,0.0,32421.010675324676,0.0,0.0,100.0,0.0,LU,06736803,ltd,liquidation,82990,Administrative Services,2008-10-29,17.3,Manchester,total-exemption-full,5.0,2.0,2.0,0.0,57.0,272.0,15.0,True,1.0,2.0,True,aplpackaging.co.uk,True,403.0,co.uk,0.2890173410404624,5,regular,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lewis & Allen,203.0,2646.0,2443,100,96847.77715889543,968.4777715889544,232.72865416666667,5012.534239606731,49205.805555555555,41.75906666666666,24.67676767676768,33.05339782553107,0.0,125.0,14.950880065493246,273.18,30.0,13000.0,1.0,1352.6016336652635,3.0507854184301095,3.2337018491228067,4.208284666666667,26.843434343434343,20.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3.0,5.11,6,100.0,11.0,100.0,1.0,0.0,14.000000000000002,85.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,17.23,1.0,12,-3493.05487359551,-28.853980760876336,2381.38103034127,94466.39612855416,2.458890746076913,0.0,100.0,0.0,Oxford Signs,02649503,ltd,active,74990,Professional Services,1991-09-27,34.4,Middlesex,dormant,6.0,1.0,1.0,0.0,94.0,48.0,33.0,False,0.0,2.0,True,apt.co.uk,False,301.0,co.uk,2.906976744186047,5,power_user,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CoastalWork,2465.0,2465.0,0,1,3883.333333333333,3883.333333333333,3883.333333333333,0.0,3883.333333333333,3883.333333333333,43.25,84.75996629996197,0.0,170.0,1.0,1400.0,1400.0,1400.0,1400.0,0.0,3.0511904761904756,3.0511904761904756,3.0511904761904756,10.0,10.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,4.0,1,0.0,0.0,0.0,3883.333333333333,0.0,0.0,100.0,0.0,PremierHold,03933601,ltd,dissolved,7487,Professional Services,2000-02-25,25.9,Pembrokeshire,total-exemption-small,4.0,3.0,2.0,1.0,41.0,5074.0,10.0,False,0.0,0.0,True,aquatint.co.uk,True,200.0,co.uk,0.0386100386100386,3,one_time,False,False,True,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dynamic Media,2087.0,2087.0,0,1,397.5434236111111,397.5434236111111,397.5434236111111,0.0,397.5434236111111,397.5434236111111,43.25,84.75996629996197,0.0,170.0,1.0,20.0,20.0,20.0,20.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27.0,5.0,1,0.0,0.0,0.0,397.5434236111111,0.0,0.0,100.0,0.0,Nexus Packaging,09475811,ltd,administration,72190,Professional Services,2015-03-06,10.9,London,audit-exemption-subsidiary,11.0,3.0,3.0,0.0,215.0,159.0,4.0,True,11.0,8.0,True,arrival.co.uk,True,405.0,co.uk,0.091743119266055,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Glasgow Graphics,276.0,2102.0,1826,17,14845.886505,873.2874414705883,569.7418333333333,1560.478321959458,6848.561458333334,177.75,114.125,147.74431743161338,0.0,521.0,3.400465498357065,320.11764705882354,200.0,1000.0,3.0,329.17071603366793,4.0516206666666665,4.0516206666666665,4.557934666666666,18.235294117647054,20.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.70588235294117,6.294117647058823,9,100.0,64.70588235294117,100.0,29.411764705882355,23.52941176470588,82.35294117647058,41.17647058823529,100.0,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.88235294117647,4.0,7,-823.5060038253474,-33.28218911877021,1325.5261666666663,13520.360338333334,8.928575374870592,0.0,100.0,0.0,Atlantic Packaging,06390590,ltd,dissolved,4521,Wholesale & Retail,2007-10-04,18.3,London,dormant,3.0,3.0,2.0,1.0,5.0,5739.0,1.0,False,0.0,0.0,True,artisan.co.uk,True,200.0,co.uk,0.9289617486338796,4,frequent,True,False,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAWO,2102.0,2102.0,0,1,930.01,930.01,930.01,0.0,930.01,930.01,43.25,84.75996629996197,0.0,170.0,1.0,5000.0,5000.0,5000.0,5000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19.0,4.0,1,0.0,0.0,0.0,930.01,0.0,0.0,100.0,0.0,Cardiff Associates,16838701,ltd,active,47710,Wholesale & Retail,2025-11-07,0.2,London,Unknown,1.0,1.0,1.0,0.0,1.0,87.0,0.0,False,0.0,1.0,True,artisanprint.co.uk,True,200.0,co.uk,5.0,2,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
AtlanticComm,444.0,2558.0,2114,2,1763.0729071428573,881.5364535714286,881.5364535714286,873.5644837142835,1499.2398238095238,263.8330833333333,2114.0,84.75996629996197,2114.0,2114.0,0.3455534531693472,550.0,550.0,1000.0,100.0,636.3961030678928,2.2187093109523808,2.2187093109523808,2.6383308333333333,20.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.0,9,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20.5,1.0,2,247.08134809522716,28.02848901984821,0.0,1763.0729071428573,0.0,0.0,100.0,0.0,Cardiff Associates,16838701,ltd,active,47710,Wholesale & Retail,2025-11-07,0.2,London,Unknown,1.0,1.0,1.0,0.0,1.0,87.0,0.0,False,0.0,1.0,True,artisanprintsolutions.co.uk,True,200.0,co.uk,10.0,3,occasional,False,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Continental Display,855.0,855.0,0,1,26299.84388888889,26299.84388888889,26299.84388888889,0.0,26299.84388888889,26299.84388888889,43.25,84.75996629996197,0.0,170.0,1.0,5000.0,5000.0,5000.0,5000.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,9.0,1,0.0,0.0,0.0,26299.84388888889,0.0,0.0,100.0,0.0,Western International,SC841533,ltd,active,47990,Wholesale & Retail,2025-03-17,0.9,Lanarkshire Gb,Unknown,2.0,2.0,1.0,1.0,6.0,223.0,0.0,False,0.0,1.0,True,ashgrovetrading.co.uk,False,200.0,co.uk,1.1111111111111112,5,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Thompson & Lewis,2415.0,2578.0,163,7,11293.504314285714,1613.3577591836734,1481.6690476190477,1336.3894741830045,4395.0,491.41440000000006,27.166666666666668,35.65061944295873,0.0,81.0,15.68558282208589,1200.0,400.0,3000.0,200.0,1562.049935181331,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.57142857142857,11.857142857142858,21,57.14285714285714,0.0,57.14285714285714,0.0,0.0,42.857142857142854,14.285714285714285,57.14285714285714,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,21.0,1.0,3,0.0,0.0,0.0,11293.504314285714,0.0,42.857142857142854,57.14285714285714,0.0,Wilson & Baker,16630469,ltd,active,"68100,68209",Real Estate,2025-08-05,0.5,Somerset,Unknown,1.0,1.0,1.0,0.0,1.0,181.0,0.0,False,0.0,1.0,True,ashman.co.uk,True,200.0,co.uk,14.0,4,regular,False,False,True,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
National Creative,2131.0,2598.0,467,23,42419.496664126986,1844.3259419185647,1170.0468999999998,2623.2466006022137,12981.0,110.79406666666668,21.227272727272727,33.2579125109912,0.0,153.0,17.988758029978587,3032.8636363636365,508.0,50000.0,1.0,10552.004121517364,2.300301824212272,2.300301824212272,2.809111111111111,18.73684210526316,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.391304347826086,5.869565217391305,20,95.65217391304348,8.695652173913043,95.65217391304348,8.695652173913043,8.695652173913043,86.95652173913044,17.391304347826086,95.65217391304348,82.6086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,22.782608695652176,7.0,10,841.9516933343983,5.954467352601197,0.0,42419.496664126986,0.0,4.3478260869565215,95.65217391304348,0.0,AKOA,01054247,ltd,active,96090,Other Services,1972-05-12,53.7,Northamptonshire,total-exemption-full,9.0,2.0,1.0,1.0,124.0,124.0,30.0,True,3.0,2.0,True,ashmanandclough.co.uk,True,307.0,co.uk,0.4283054003724394,5,frequent,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leeds Partners,1257.0,2053.0,796,2,3506.308571428571,1753.1542857142856,1753.1542857142856,1172.6362547784634,2582.333333333333,923.9752380952382,796.0,84.75996629996197,796.0,796.0,0.917713567839196,330.0,330.0,500.0,160.0,240.41630560342617,6.929814285714286,6.929814285714286,6.929814285714286,17.5,17.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.5,6,100.0,0.0,100.0,100.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.5,6.0,2,-829.1790476187646,-47.29641049709057,0.0,3506.308571428571,0.0,0.0,100.0,0.0,Vanguard Signs,02554669,ltd,active,70229,Professional Services,1990-11-02,35.3,Essex,total-exemption-full,6.0,5.0,3.0,2.0,120.0,89.0,30.0,True,2.0,2.0,True,ashwyk.co.uk,True,307.0,co.uk,0.056657223796034,3,occasional,False,False,True,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atlantic Partners,1823.0,1823.0,0,1,190.26666666666665,190.26666666666665,190.26666666666665,0.0,190.26666666666665,190.26666666666665,43.25,84.75996629996197,0.0,170.0,1.0,504.0,504.0,504.0,504.0,0.0,4.9180347304778556,4.311950133333333,6.693107291666667,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,1.0,1,0.0,0.0,0.0,190.26666666666665,0.0,0.0,100.0,0.0,Delta Packaging,02490943,ltd,active,"27900,32990,74909",Manufacturing,1990-04-09,35.8,Cambs,small,12.0,4.0,3.0,1.0,106.0,63.0,35.0,True,5.0,1.0,False,Unknown,False,301.0,Unknown,0.0279329608938547,1,one_time,False,False,True,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
