company,estimates,revenue,avg_order,median_order,first_date,last_date,avg_quantity,tenure_days,revenue_pct,cumulative_pct,days_since_last,segment
PhoenixHold 749,5,1564.9612794920636,312.99225589841274,305.2578444444444,2018-08-07 00:00:00+00:00,2024-08-22 00:00:00+00:00,82.0,2207,0.00841076354519292,98.58773258684029,155,loyal
Thomas & Lee,1,1555.906666666667,1555.906666666667,1555.906666666667,2019-01-23 00:00:00+00:00,2019-01-23 00:00:00+00:00,100.0,0,0.008362100227789694,98.59609468706807,2193,dormant
Sigma Group,1,1552.7333333333331,1552.7333333333331,1552.7333333333331,2021-02-25 00:00:00+00:00,2021-02-25 00:00:00+00:00,350.0,0,0.008345045392844887,98.60443973246092,1429,dormant
Coastal Marketing 097,1,1549.6568,1549.6568,1549.6568,2020-10-21 00:00:00+00:00,2020-10-21 00:00:00+00:00,500.0,0,0.008328510802024873,98.61276824326295,1556,dormant
Nottingham Marketing,5,1543.3623799666666,308.6724759933333,167.07699780000002,2020-04-24 00:00:00+00:00,2023-07-20 00:00:00+00:00,282.4,1182,0.008294681927631458,98.62106292519059,554,at_risk
Belfast Print,1,1540.0918333333334,1540.0918333333334,1540.0918333333334,2018-04-18 00:00:00+00:00,2018-04-18 00:00:00+00:00,1200.0,0,0.008277104627312935,98.6293400298179,2473,dormant
Cardiff Display 391,1,1539.4769047619047,1539.4769047619047,1539.4769047619047,2022-07-25 00:00:00+00:00,2022-07-25 00:00:00+00:00,1000.0,0,0.008273799741192592,98.63761382955909,914,dormant
Global Solutions 930,1,1526.3,1526.3,1526.3,2020-06-23 00:00:00+00:00,2020-06-23 00:00:00+00:00,300.0,0,0.00820298148411349,98.6458168110432,1676,dormant
Global Marketing 308,1,1505.4583333333333,1505.4583333333333,1505.4583333333333,2020-03-09 00:00:00+00:00,2020-03-09 00:00:00+00:00,500.0,0,0.008090969556075273,98.65390778059928,1782,dormant
DeltaPrin,1,1489.4433333333332,1489.4433333333332,1489.4433333333332,2022-08-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,15.0,0,0.00800489817530604,98.66191267877458,907,dormant
Clarke & King 242,2,1486.511334020202,743.255667010101,743.255667010101,2018-01-10 00:00:00+00:00,2018-01-10 00:00:00+00:00,200.0,0,0.00798914037141621,98.669901819146,2571,dormant
Newcastle Marketing,2,1478.8041999999998,739.4020999999999,739.4020999999999,2019-10-02 00:00:00+00:00,2024-04-12 00:00:00+00:00,55.0,1654,0.007947718974794772,98.6778495381208,287,active
AlphaDesi,1,1476.2364,1476.2364,1476.2364,2024-05-21 00:00:00+00:00,2024-05-21 00:00:00+00:00,100.0,0,0.007933918531988701,98.68578345665279,248,active
Davies & Evans 000,1,1475.1277777777777,1475.1277777777777,1475.1277777777777,2022-08-18 00:00:00+00:00,2022-08-18 00:00:00+00:00,600.0,0,0.007927960327466808,98.69371141698025,890,dormant
Norwich Industries 129,1,1463.999,1463.999,1463.999,2019-01-15 00:00:00+00:00,2019-01-15 00:00:00+00:00,5000.0,0,0.007868149570700823,98.70157956655095,2201,dormant
Omega Works 942,1,1458.5333333333333,1458.5333333333333,1458.5333333333333,2020-03-03 00:00:00+00:00,2020-03-03 00:00:00+00:00,500.0,0,0.00783877476727751,98.70941834131823,1788,dormant
York Associates 819,2,1454.6121888888888,727.3060944444444,727.3060944444444,2020-01-28 00:00:00+00:00,2020-01-28 00:00:00+00:00,75.0,0,0.007817700879264464,98.71723604219748,1823,dormant
Beta Creative,6,1452.9227166666667,242.15378611111112,238.3094416666667,2018-05-22 00:00:00+00:00,2023-10-10 00:00:00+00:00,52.833333333333336,1967,0.0078086209412727104,98.72504466313876,472,at_risk
Bradford International,1,1450.3714192708333,1450.3714192708333,1450.3714192708333,2017-10-05 00:00:00+00:00,2017-10-05 00:00:00+00:00,320.0,0,0.007794909190438347,98.7328395723292,2668,dormant
Lee & Walker 485,1,1439.3733333333332,1439.3733333333332,1439.3733333333332,2018-06-21 00:00:00+00:00,2018-06-21 00:00:00+00:00,1000.0,0,0.007735800826875482,98.74057537315608,2409,dormant
ProPack 733,1,1417.7916666666667,1417.7916666666667,1417.7916666666667,2019-06-19 00:00:00+00:00,2019-06-19 00:00:00+00:00,5000.0,0,0.00761981182598249,98.74819518498207,2046,dormant
Evans & White,1,1413.7493333333332,1413.7493333333332,1413.7493333333332,2024-02-09 00:00:00+00:00,2024-02-09 00:00:00+00:00,10.0,0,0.007598086617644713,98.75579327159971,350,active
Stellar Solutions 513,1,1412.0713904761906,1412.0713904761906,1412.0713904761906,2018-01-09 00:00:00+00:00,2018-01-09 00:00:00+00:00,,0,0.007589068643335244,98.76338234024306,2572,dormant
Chester Print 152,1,1408.63,1408.63,1408.63,2024-06-24 00:00:00+00:00,2024-06-24 00:00:00+00:00,300.0,0,0.007570573155976405,98.77095291339903,214,active
NovaManu 652,1,1406.4005047619048,1406.4005047619048,1406.4005047619048,2020-07-03 00:00:00+00:00,2020-07-03 00:00:00+00:00,10000.0,0,0.0075585909059881886,98.77851150430502,1666,dormant
Express International,4,1405.1652971111112,351.2913242777778,332.4582746666666,2018-01-15 00:00:00+00:00,2020-10-20 00:00:00+00:00,237.5,1009,0.00755195237785578,98.78606345668287,1557,dormant
HAX 981,1,1393.925,1393.925,1393.925,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,300.0,0,0.007491542269044681,98.79355499895192,467,at_risk
EasternEnte 669,1,1381.074074074074,1381.074074074074,1381.074074074074,2021-05-19 00:00:00+00:00,2021-05-19 00:00:00+00:00,4000.0,0,0.007422475960046395,98.80097747491196,1346,dormant
EJFZ,2,1377.4383838383837,688.7191919191919,688.7191919191919,2019-10-28 00:00:00+00:00,2019-11-04 00:00:00+00:00,65.0,7,0.007402936223634589,98.8083804111356,1908,dormant
Vanguard Holdings 650,1,1373.6357142857146,1373.6357142857146,1373.6357142857146,2023-02-09 00:00:00+00:00,2023-02-09 00:00:00+00:00,522.0,0,0.00738249906977837,98.81576291020538,715,at_risk
Southern Media 682,1,1370.77722,1370.77722,1370.77722,2019-10-24 00:00:00+00:00,2019-10-24 00:00:00+00:00,1000.0,0,0.00736713631298209,98.82313004651836,1919,dormant
UrbanCrea 655,1,1369.155,1369.155,1369.155,2022-10-17 00:00:00+00:00,2022-10-17 00:00:00+00:00,50.0,0,0.007358417816865233,98.83048846433522,830,dormant
PNWU 779,1,1365.6312916666666,1365.6312916666666,1365.6312916666666,2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,1000.0,0,0.007339479918540035,98.83782794425376,2026,dormant
Continental Services 364,1,1351.2333333333333,1351.2333333333333,1351.2333333333333,2024-08-19 00:00:00+00:00,2024-08-19 00:00:00+00:00,200.0,0,0.0072620992033350495,98.84509004345709,158,active
Continental Industries 610,1,1331.6666666666665,1331.6666666666665,1331.6666666666665,2019-01-14 00:00:00+00:00,2019-01-14 00:00:00+00:00,150.0,0,0.007156939664337152,98.85224698312143,2202,dormant
SummitDisp 045,1,1330.1666666666667,1330.1666666666667,1330.1666666666667,2019-07-09 00:00:00+00:00,2019-07-09 00:00:00+00:00,4000.0,0,0.007148878030172069,98.85939586115161,2026,dormant
PinnacleGrap 595,1,1322.2361428571428,1322.2361428571428,1322.2361428571428,2024-08-05 00:00:00+00:00,2024-08-05 00:00:00+00:00,1000.0,0,0.007106256042378814,98.86650211719399,172,active
Omega Labels,1,1314.5933333333332,1314.5933333333332,1314.5933333333332,2020-05-11 00:00:00+00:00,2020-05-11 00:00:00+00:00,200.0,0,0.0070651803527958905,98.87356729754678,1719,dormant
QUB,1,1310.5241853333334,1310.5241853333334,1310.5241853333334,2019-11-07 00:00:00+00:00,2019-11-07 00:00:00+00:00,150.0,0,0.00704331103110283,98.88061060857788,1905,dormant
Meridian Print 892,2,1300.2924444444448,650.1462222222224,650.1462222222224,2019-02-14 00:00:00+00:00,2019-02-14 00:00:00+00:00,2000.0,0,0.006988321329824051,98.88759892990771,2171,dormant
Atlas Marketing 394,1,1298.835606060606,1298.835606060606,1298.835606060606,2018-06-25 00:00:00+00:00,2018-06-25 00:00:00+00:00,500.0,0,0.006980491664431944,98.89457942157215,2405,dormant
EliteSolu,1,1295.138125,1295.138125,1295.138125,2023-07-13 00:00:00+00:00,2023-07-13 00:00:00+00:00,2000.0,0,0.006960619838003317,98.90154004141014,561,at_risk
JRG 351,3,1293.152121212121,431.050707070707,461.53,2019-05-16 00:00:00+00:00,2019-11-19 00:00:00+00:00,60.0,187,0.006949946214011082,98.90848998762415,1893,dormant
Newcastle Communications 953,1,1288.8650617283952,1288.8650617283952,1288.8650617283952,2023-10-18 00:00:00+00:00,2023-10-18 00:00:00+00:00,300.0,0,0.0069269057438765755,98.91541689336803,464,at_risk
Bradford Communications,3,1281.4686666666666,427.1562222222222,225.612,2019-05-02 00:00:00+00:00,2022-06-28 00:00:00+00:00,73.66666666666667,1153,0.0068871543897911745,98.92230404775782,941,dormant
Precision Packaging,2,1274.81,637.405,637.405,2018-02-12 00:00:00+00:00,2018-03-29 00:00:00+00:00,135.0,45,0.006851367899995229,98.92915541565782,2493,dormant
Continental Services 924,1,1269.84,1269.84,1269.84,2024-08-30 00:00:00+00:00,2024-08-30 00:00:00+00:00,100.0,0,0.006824657018794912,98.93598007267661,147,active
Elite Partners 742,1,1263.8053333333332,1263.8053333333332,1263.8053333333332,2020-11-19 00:00:00+00:00,2020-11-19 00:00:00+00:00,200.0,0,0.006792224168811642,98.94277229684542,1527,dormant
Norwich Associates 360,1,1252.6533333333332,1252.6533333333332,1252.6533333333332,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,260.0,0,0.006732288606005619,98.94950458545142,876,dormant
Edinburgh Associates,1,1237.2066666666667,1237.2066666666667,1237.2066666666667,2018-06-13 00:00:00+00:00,2018-06-13 00:00:00+00:00,100.0,0,0.006649271688847827,98.95615385714027,2417,dormant
Belfast Media 812,1,1218.0333333333333,1218.0333333333333,1218.0333333333333,2018-08-10 00:00:00+00:00,2018-08-10 00:00:00+00:00,2400.0,0,0.006546226089475442,98.96270008322973,2359,dormant
Max Enterprises,1,1216.2633333333333,1216.2633333333333,1216.2633333333333,2018-06-13 00:00:00+00:00,2018-06-13 00:00:00+00:00,100.0,0,0.006536713361160643,98.96923679659089,2417,dormant
VOV,1,1207.9884444444444,1207.9884444444444,1207.9884444444444,2022-12-08 00:00:00+00:00,2022-12-08 00:00:00+00:00,1000.0,0,0.006492240609841339,98.97572903720074,778,dormant
Gamma Signs,2,1195.0533333333333,597.5266666666666,597.5266666666666,2019-01-18 00:00:00+00:00,2019-01-18 00:00:00+00:00,100.0,0,0.00642272185406633,98.9821517590548,2198,dormant
EYCE,1,1183.6222222222223,1183.6222222222223,1183.6222222222223,2020-09-29 00:00:00+00:00,2020-09-29 00:00:00+00:00,100.0,0,0.0063612862301475155,98.98851304528495,1578,dormant
Glasgow Productions 924,2,1172.6903288888889,586.3451644444444,586.3451644444444,2024-03-22 00:00:00+00:00,2024-03-22 00:00:00+00:00,50.0,0,0.006302533613624133,98.99481557889857,308,active
Nova Partners,3,1171.5025097357357,390.50083657857857,425.3903903903904,2021-10-26 00:00:00+00:00,2023-06-26 00:00:00+00:00,1000.0,608,0.0062961497713127975,99.00111172866988,578,at_risk
Summit Works 758,1,1166.4358266666666,1166.4358266666666,1166.4358266666666,2022-05-27 00:00:00+00:00,2022-05-27 00:00:00+00:00,400.0,0,0.006268919274423953,99.0073806479443,973,dormant
WH,2,1165.3944444444446,582.6972222222223,582.6972222222223,2024-02-16 00:00:00+00:00,2024-03-14 00:00:00+00:00,33.5,27,0.006263322446089568,99.01364397039039,316,active
Agile Enterprises,1,1162.8705555555555,1162.8705555555555,1162.8705555555555,2023-09-22 00:00:00+00:00,2023-09-22 00:00:00+00:00,200.0,0,0.006249758000159203,99.01989372839056,490,at_risk
Green & Taylor 430,1,1154.0895333333333,1154.0895333333333,1154.0895333333333,2023-02-06 00:00:00+00:00,2023-02-06 00:00:00+00:00,20.0,0,0.006202565074325174,99.02609629346489,718,at_risk
CSNE 657,1,1152.7226666666666,1152.7226666666666,1152.7226666666666,2023-07-04 00:00:00+00:00,2023-07-04 00:00:00+00:00,100.0,0,0.006195218954979095,99.03229151241987,570,at_risk
Bradford Partners 531,1,1149.1166666666666,1149.1166666666666,1149.1166666666666,2021-05-17 00:00:00+00:00,2021-05-17 00:00:00+00:00,500.0,0,0.00617583878644623,99.03846735120632,1348,dormant
Sterling Services 113,1,1142.9,1142.9,1142.9,2019-04-08 00:00:00+00:00,2019-04-08 00:00:00+00:00,500.0,0,0.006142427791517598,99.04460977899784,2118,dormant
Prime Graphics,1,1133.1521904761905,1133.1521904761905,1133.1521904761905,2022-09-27 00:00:00+00:00,2022-09-27 00:00:00+00:00,200.0,0,0.006090038941989671,99.05069981793983,850,dormant
Morgan & Lewis,1,1118.8391111111112,1118.8391111111112,1118.8391111111112,2023-05-05 00:00:00+00:00,2023-05-05 00:00:00+00:00,100.0,0,0.0060131144022449335,99.05671293234208,630,at_risk
ExpressEnte,1,1111.3185185185187,1111.3185185185187,1111.3185185185187,2023-06-27 00:00:00+00:00,2023-06-27 00:00:00+00:00,1000.0,0,0.005972695558120844,99.0626856279002,577,at_risk
King & Johnson,2,1100.4944,550.2472,550.2472,2023-03-13 00:00:00+00:00,2023-10-31 00:00:00+00:00,100.0,232,0.0059145221690169595,99.06860015006922,451,at_risk
TFKC 552,1,1099.1666666666667,1099.1666666666667,1099.1666666666667,2024-01-18 00:00:00+00:00,2024-01-18 00:00:00+00:00,5000.0,0,0.0059073863687488775,99.07450753643796,372,at_risk
OZV 667,1,1091.7142857142858,1091.7142857142858,1091.7142857142858,2020-11-24 00:00:00+00:00,2020-11-24 00:00:00+00:00,150.0,0,0.005867334122817579,99.08037487056077,1522,dormant
UrbanIndu,1,1088.6333333333334,1088.6333333333334,1088.6333333333334,2019-01-23 00:00:00+00:00,2019-01-23 00:00:00+00:00,2000.0,0,0.005850775782167388,99.08622564634294,2193,dormant
Jones & Brown,1,1086.5,1086.5,1086.5,2023-08-02 00:00:00+00:00,2023-08-02 00:00:00+00:00,100.0,0,0.005839310346910377,99.09206495668985,541,at_risk
Central Holdings,1,1084.1809523809525,1084.1809523809525,1084.1809523809525,2023-06-02 00:00:00+00:00,2023-06-02 00:00:00+00:00,250.0,0,0.00582684680456626,99.09789180349442,602,at_risk
CBM,1,1083.3607333333334,1083.3607333333334,1083.3607333333334,2018-03-20 00:00:00+00:00,2018-03-20 00:00:00+00:00,300.0,0,0.0058224386006348345,99.10371424209505,2502,dormant
MetroAsso,1,1081.3176649659863,1081.3176649659863,1081.3176649659863,2018-07-18 00:00:00+00:00,2018-07-18 00:00:00+00:00,10000.0,0,0.00581145828746696,99.10952570038252,2382,dormant
Nottingham Systems,1,1080.25,1080.25,1080.25,2024-10-02 00:00:00+00:00,2024-10-02 00:00:00+00:00,200.0,0,0.005805720204555853,99.11533142058707,114,active
KVMA,2,1079.384,539.692,539.692,2017-12-06 00:00:00+00:00,2017-12-06 00:00:00+00:00,,0,0.0058010659544312105,99.1211324865415,2606,dormant
Stellar Group,1,1070.9566666666667,1070.9566666666667,1070.9566666666667,2022-09-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,260.0,0,0.0057557739022175,99.12688826044372,876,dormant
Southern Display 004,2,1058.3666666666668,529.1833333333334,529.1833333333334,2019-10-03 00:00:00+00:00,2019-11-11 00:00:00+00:00,300.0,39,0.005688109919458548,99.13257637036318,1901,dormant
HCTG,1,1057.2150000000001,1057.2150000000001,1057.2150000000001,2022-08-10 00:00:00+00:00,2022-08-10 00:00:00+00:00,200.0,0,0.005681920375894022,99.13825829073907,898,dormant
Manchester Display 834,1,1051.7851666666666,1051.7851666666666,1051.7851666666666,2017-10-11 00:00:00+00:00,2017-10-11 00:00:00+00:00,500.0,0,0.005652738155953539,99.14391102889503,2662,dormant
Wright & Taylor 765,1,1050.4164999999998,1050.4164999999998,1050.4164999999998,2019-04-08 00:00:00+00:00,2019-04-08 00:00:00+00:00,667.0,0,0.005645382362646463,99.14955641125768,2118,dormant
QR,2,1047.1566666666668,523.5783333333334,523.5783333333334,2022-10-26 00:00:00+00:00,2023-08-18 00:00:00+00:00,200.0,296,0.005627862640131475,99.1551842738978,525,at_risk
Superior Signs,1,1044.0525925925926,1044.0525925925926,1044.0525925925926,2018-08-16 00:00:00+00:00,2018-08-16 00:00:00+00:00,400.0,0,0.0056111800337271325,99.16079545393153,2353,dormant
Davies & Hall 659,1,1030.1410493827161,1030.1410493827161,1030.1410493827161,2023-10-23 00:00:00+00:00,2023-10-23 00:00:00+00:00,500.0,0,0.005536413519040596,99.16633186745057,459,at_risk
Edwards & Jackson 399,1,1029.5403653333333,1029.5403653333333,1029.5403653333333,2018-05-18 00:00:00+00:00,2018-05-18 00:00:00+00:00,2500.0,0,0.005533185189003979,99.17186505263957,2443,dormant
York Labels 454,1,1027.6405000000002,1027.6405000000002,1027.6405000000002,2017-09-13 00:00:00+00:00,2017-09-13 00:00:00+00:00,200.0,0,0.005522974509483805,99.17738802714906,2690,dormant
Prime Associates,1,1015.4160360360358,1015.4160360360358,1015.4160360360358,2023-03-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,100.0,0,0.0054572750719226355,99.18284530222098,695,at_risk
Nexus International,1,994.0555555555555,994.0555555555555,994.0555555555555,2020-08-18 00:00:00+00:00,2020-08-18 00:00:00+00:00,2000.0,0,0.005342474819106579,99.18818777704008,1620,dormant
NFJI 893,1,985.9688888888888,985.9688888888888,985.9688888888888,2022-11-30 00:00:00+00:00,2022-11-30 00:00:00+00:00,100.0,0,0.005299013653585472,99.19348679069367,786,dormant
Manchester Solutions 736,1,984.2121666666665,984.2121666666665,984.2121666666665,2020-10-22 00:00:00+00:00,2020-10-22 00:00:00+00:00,850.0,0,0.005289572285661984,99.19877636297933,1555,dormant
Agile Associates 363,1,982.9933333333333,982.9933333333333,982.9933333333333,2020-09-11 00:00:00+00:00,2020-09-11 00:00:00+00:00,100.0,0,0.005283021760034289,99.20405938473937,1596,dormant
Manchester Systems,2,980.7246666666667,490.36233333333337,490.36233333333337,2019-11-12 00:00:00+00:00,2019-12-09 00:00:00+00:00,251.0,27,0.005270828986228161,99.2093302137256,1873,dormant
Thompson & Thompson,2,976.2516666666667,488.12583333333333,488.12583333333333,2019-08-21 00:00:00+00:00,2019-09-04 00:00:00+00:00,502.5,14,0.005246789193147875,99.21457700291874,1969,dormant
Belfast Media,1,968.3672083333333,968.3672083333333,968.3672083333333,2021-06-30 00:00:00+00:00,2021-06-30 00:00:00+00:00,50.0,0,0.005204414780699079,99.21978141769944,1304,dormant
Pinnacle Media 555,2,959.1111111111111,479.55555555555554,479.55555555555554,2022-06-10 00:00:00+00:00,2022-08-16 00:00:00+00:00,1000.0,67,0.005154668600964398,99.2249360863004,892,dormant
NationalMedi,1,958.5835,958.5835,958.5835,2023-01-17 00:00:00+00:00,2023-01-17 00:00:00+00:00,30.0,0,0.00515183299579159,99.2300879192962,738,dormant
UltraAsso 942,2,955.59,477.795,477.795,2024-02-05 00:00:00+00:00,2024-02-05 00:00:00+00:00,250.0,0,0.0051357446612094685,99.2352236639574,354,active
Sterling Group 438,1,954.4000000000001,954.4000000000001,954.4000000000001,2022-08-18 00:00:00+00:00,2022-08-18 00:00:00+00:00,80.0,0,0.005129349098105167,99.2403530130555,890,dormant
Oxford Labels 431,1,952.5263500000001,952.5263500000001,952.5263500000001,2017-09-12 00:00:00+00:00,2017-09-12 00:00:00+00:00,100.0,0,0.005119279310869558,99.24547229236637,2691,dormant
York Packaging 881,1,949.5771428571428,949.5771428571428,949.5771428571428,2021-02-18 00:00:00+00:00,2021-02-18 00:00:00+00:00,300.0,0,0.00510342902482771,99.2505757213912,1436,dormant
White & Lewis 660,2,949.4873409090909,474.74367045454545,474.74367045454545,2019-04-26 00:00:00+00:00,2019-06-05 00:00:00+00:00,775.0,40,0.0051029463911927055,99.25567866778239,2060,dormant
Cambridge Solutions 387,2,949.0688888888889,474.53444444444443,474.53444444444443,2020-11-20 00:00:00+00:00,2021-06-28 00:00:00+00:00,300.0,220,0.005100697453124366,99.26077936523552,1306,dormant
Allen & Wood 481,2,944.1966,472.0983,472.0983,2021-09-07 00:00:00+00:00,2021-10-20 00:00:00+00:00,335.0,43,0.005074511712745143,99.26585387694827,1192,dormant
Walker & Wood 437,1,939.6295999999999,939.6295999999999,939.6295999999999,2023-01-26 00:00:00+00:00,2023-01-26 00:00:00+00:00,40.0,0,0.005049966723923845,99.2709038436722,729,at_risk
QG,1,931.16,931.16,931.16,2018-08-21 00:00:00+00:00,2018-08-21 00:00:00+00:00,100.0,0,0.005004447512774106,99.27590829118498,2348,dormant
Cardiff Enterprises 439,1,931.15,931.15,931.15,2018-04-18 00:00:00+00:00,2018-04-18 00:00:00+00:00,1000.0,0,0.005004393768546339,99.28091268495352,2473,dormant
YAWO,1,930.01,930.01,930.01,2019-04-24 00:00:00+00:00,2019-04-24 00:00:00+00:00,5000.0,0,0.004998266926580874,99.2859109518801,2102,dormant
Plymouth Works 427,1,926.6821666666666,926.6821666666666,926.6821666666666,2018-01-04 00:00:00+00:00,2018-01-04 00:00:00+00:00,13200.0,0,0.004980381743317067,99.29089133362342,2577,dormant
Dynamic Works 040,7,915.0826666666667,130.72609523809524,134.20733333333334,2018-07-24 00:00:00+00:00,2019-06-04 00:00:00+00:00,3.2857142857142856,315,0.004918041126318459,99.29580937474974,2061,dormant
SouthernDisp 231,2,914.5266666666666,457.2633333333333,457.2633333333333,2018-10-09 00:00:00+00:00,2018-10-09 00:00:00+00:00,32.5,0,0.0049150529472546,99.30072442769699,2299,dormant
Jackson & Baker,1,913.3755000000001,913.3755000000001,913.3755000000001,2020-02-03 00:00:00+00:00,2020-02-03 00:00:00+00:00,50.0,0,0.004908866090901462,99.30563329378789,1817,dormant
Bath Labels 114,1,907.25,907.25,907.25,2023-10-15 00:00:00+00:00,2023-10-15 00:00:00+00:00,110.0,0,0.0048759450641826406,99.31050923885208,467,at_risk
Edwards & Taylor,1,906.4815029166666,906.4815029166666,906.4815029166666,2022-10-14 00:00:00+00:00,2022-10-14 00:00:00+00:00,80.0,0,0.0048718148359541275,99.31538105368803,833,dormant
Cardiff Packaging 382,2,905.1038666666666,452.5519333333333,452.5519333333333,2018-02-12 00:00:00+00:00,2018-02-12 00:00:00+00:00,25.5,0,0.004864410836314087,99.32024546452435,2538,dormant
Manchester Communications 162,1,900.6,900.6,900.6,2021-05-28 00:00:00+00:00,2021-05-28 00:00:00+00:00,120.0,0,0.004840205152717428,99.32508566967707,1337,dormant
Atlantic Industries,1,899.6953333333333,899.6953333333333,899.6953333333333,2020-02-03 00:00:00+00:00,2020-02-03 00:00:00+00:00,200.0,0,0.004835343091578751,99.32992101276865,1817,dormant
Atlantic Labels,1,897.1875,897.1875,897.1875,2024-09-25 00:00:00+00:00,2024-09-25 00:00:00+00:00,750.0,0,0.004821864934991858,99.33474287770365,121,active
Bristol Solutions 324,1,894.8,894.8,894.8,2018-07-24 00:00:00+00:00,2018-07-24 00:00:00+00:00,100.0,0,0.00480903350061243,99.33955191120425,2376,dormant
Titan Graphics,1,883.8811583333334,883.8811583333334,883.8811583333334,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,100.0,0,0.004750351029263656,99.34430226223351,361,active
Ultra Productions 443,1,876.4666666666667,876.4666666666667,876.4666666666667,2023-11-03 00:00:00+00:00,2023-11-03 00:00:00+00:00,100.0,0,0.004710502416372494,99.34901276464988,448,at_risk
Metro Marketing,3,872.7751398044445,290.9250466014815,258.4016663466667,2022-10-28 00:00:00+00:00,2023-07-24 00:00:00+00:00,10.333333333333334,269,0.00469066259032328,99.3537034272402,550,at_risk
KAZS,1,868.7966666666666,868.7966666666666,868.7966666666666,2022-10-17 00:00:00+00:00,2022-10-17 00:00:00+00:00,50.0,0,0.004669280593675023,99.35837270783388,830,dormant
Superior Labels 453,1,868.3679999999999,868.3679999999999,868.3679999999999,2020-06-19 00:00:00+00:00,2020-06-19 00:00:00+00:00,504.0,0,0.004666976757778067,99.36303968459166,1680,dormant
JVPQ 012,1,868.0695833333333,868.0695833333333,868.0695833333333,2022-12-12 00:00:00+00:00,2022-12-12 00:00:00+00:00,5500.0,0,0.00466537294044778,99.3677050575321,774,dormant
Chester International,2,866.9749305555556,433.4874652777778,433.4874652777778,2017-12-07 00:00:00+00:00,2018-06-27 00:00:00+00:00,1000.0,202,0.004659489813626287,99.37236454734573,2403,dormant
Metro Enterprises 396,1,861.1433333333333,861.1433333333333,861.1433333333333,2024-02-28 00:00:00+00:00,2024-02-28 00:00:00+00:00,250.0,0,0.004628148344690496,99.37699269569042,331,active
Horizon Partners,3,859.1111866666668,286.3703955555556,296.1441893333333,2019-08-14 00:00:00+00:00,2022-06-21 00:00:00+00:00,100.0,1042,0.004617226729359521,99.38160992241978,948,dormant
CDDH,1,859.05,859.05,859.05,2019-03-19 00:00:00+00:00,2019-03-19 00:00:00+00:00,850.0,0,0.004616897886344555,99.38622682030613,2138,dormant
AlphaTech 356,1,857.4252222222223,857.4252222222223,857.4252222222223,2022-09-26 00:00:00+00:00,2022-09-26 00:00:00+00:00,10.0,0,0.004608165643648551,99.39083498594978,851,dormant
Beta Industries,2,853.5416666666667,426.77083333333337,426.77083333333337,2018-10-10 00:00:00+00:00,2018-10-10 00:00:00+00:00,500.0,0,0.004587293774216102,99.395422279724,2298,dormant
Matrix Associates,2,848.099936,424.049968,424.049968,2019-06-04 00:00:00+00:00,2022-06-10 00:00:00+00:00,2000.0,1102,0.004558047612976372,99.39998032733698,959,dormant
CR 047,3,845.2814285714286,281.7604761904762,266.66,2017-10-27 00:00:00+00:00,2021-05-20 00:00:00+00:00,534.3333333333334,1301,0.004542899762455892,99.40452322709943,1345,dormant
UrbanGrou 119,1,836.8666666666667,836.8666666666667,836.8666666666667,2019-03-14 00:00:00+00:00,2019-03-14 00:00:00+00:00,200.0,0,0.004497675274414232,99.40902090237384,2143,dormant
Wood & Edwards 240,1,835.4175,835.4175,835.4175,2023-01-06 00:00:00+00:00,2023-01-06 00:00:00+00:00,300.0,0,0.004489886840073631,99.41351078921392,749,dormant
SwiftPart,1,833.1544444444445,833.1544444444445,833.1544444444445,2018-02-26 00:00:00+00:00,2018-02-26 00:00:00+00:00,3000.0,0,0.004477724222750862,99.41798851343667,2524,dormant
Plymouth Creative,1,829.0579188712522,829.0579188712522,829.0579188712522,2023-09-26 00:00:00+00:00,2023-09-26 00:00:00+00:00,300.0,0,0.0044557077624048655,99.42244422119907,486,at_risk
National Creative 383,1,826.3080666666666,826.3080666666666,826.3080666666666,2024-01-29 00:00:00+00:00,2024-01-29 00:00:00+00:00,60.0,0,0.0044409288940839165,99.42688515009316,361,active
Harris & Jackson 822,1,825.5611982222222,825.5611982222222,825.5611982222222,2017-12-15 00:00:00+00:00,2017-12-15 00:00:00+00:00,700.0,0,0.004436914907304878,99.43132206500046,2597,dormant
MetroTech 548,1,816.34,816.34,816.34,2022-06-07 00:00:00+00:00,2022-06-07 00:00:00+00:00,300.0,0,0.004387356289550683,99.43570942129001,962,dormant
Leeds Manufacturing 648,2,808.7266666666667,404.36333333333334,404.36333333333334,2022-03-24 00:00:00+00:00,2022-06-20 00:00:00+00:00,70.0,88,0.004346439017477226,99.4400558603075,949,dormant
Quantum Solutions,1,806.9090729166666,806.9090729166666,806.9090729166666,2021-05-18 00:00:00+00:00,2021-05-18 00:00:00+00:00,150.0,0,0.004336670500228394,99.44439253080772,1347,dormant
Premier Works 997,5,806.4652933333333,161.29305866666667,183.67093333333332,2020-07-08 00:00:00+00:00,2021-07-13 00:00:00+00:00,2.6,370,0.004334285441127883,99.44872681624885,1291,dormant
