company,recency_days,first_order_days_ago,tenure_days,frequency,monetary_total,monetary_mean,monetary_median,monetary_std,monetary_max,monetary_min,avg_days_between_orders,std_days_between_orders,min_days_between_orders,max_days_between_orders,orders_per_year,avg_quantity,median_quantity,max_quantity,min_quantity,std_quantity,avg_unit_price,median_unit_price,max_unit_price,avg_margin,median_margin,ptype_binder_pct,ptype_box_pct,ptype_slip_case_pct,ptype_folder_pct,ptype_presentation_pack_pct,ptype_menu_cover_pct,ptype_ring_binder_pct,ptype_lever_arch_pct,ptype_portfolio_pct,product_type_diversity,has_product_type_pct,avg_num_operations,max_num_operations,op_cutting_pct,op_creasing_pct,op_assembly_pct,op_wrapping_pct,op_liner_gluing_pct,op_laminating_pct,op_foil_blocking_pct,op_screen_printing_pct,op_drilling_pct,op_embossing_pct,op_debossing_pct,op_uv_varnishing_pct,op_die_cutting_pct,op_hand_finishing_pct,op_packing_pct,op_collating_pct,unique_operations_used,avg_cost_items,peak_month,months_active,revenue_trend_slope,revenue_trend_pct,recent_12m_revenue,historical_revenue,recent_share_pct,era_2017_box_pct,era_2020_pob_master_pct,era_2024_quotation_pct
Dynamic Media,2087.0,2087.0,0,1,397.5434236111111,397.5434236111111,397.5434236111111,0.0,397.5434236111111,397.5434236111111,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,27.0,5.0,1,0.0,0.0,0.0,397.5434236111111,0.0,0.0,100.0,0.0
Clarke & Evans,920.0,920.0,0,1,129.64,129.64,129.64,0.0,129.64,129.64,,,,,1.0,8.0,8.0,8.0,8.0,0.0,,,,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,7.0,1,0.0,0.0,0.0,129.64,0.0,0.0,100.0,0.0
Glasgow Graphics,276.0,2102.0,1826,17,14845.886505,873.2874414705883,569.7418333333333,1560.478321959458,6848.561458333334,177.75,114.125,147.74431743161338,0.0,521.0,3.4004654983570646,320.11764705882354,200.0,1000.0,3.0,329.17071603366793,4.0516206666666665,4.0516206666666665,4.557934666666666,18.235294117647058,20.0,45.45454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,64.70588235294117,6.294117647058823,9,100.0,64.70588235294117,100.0,29.411764705882355,23.52941176470588,82.35294117647058,41.17647058823529,100.0,88.23529411764706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.88235294117647,4.0,7,-823.5060038253474,-33.28218911877021,1325.5261666666665,13520.360338333334,8.928575374870592,0.0,100.0,0.0
YAWO,2102.0,2102.0,0,1,930.01,930.01,930.01,0.0,930.01,930.01,,,,,1.0,5000.0,5000.0,5000.0,5000.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,19.0,4.0,1,0.0,0.0,0.0,930.01,0.0,0.0,100.0,0.0
AtlanticComm,444.0,2558.0,2114,2,1763.0729071428573,881.5364535714286,881.5364535714286,873.5644837142835,1499.2398238095238,263.8330833333333,2114.0,,2114.0,2114.0,0.3455534531693472,550.0,550.0,1000.0,100.0,636.3961030678928,2.2187093109523808,2.2187093109523808,2.6383308333333333,20.0,20.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,7.0,9,100.0,50.0,100.0,50.0,50.0,50.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,20.5,1.0,2,247.08134809522716,28.02848901984821,0.0,1763.0729071428573,0.0,0.0,100.0,0.0
Continental Display,855.0,855.0,0,1,26299.84388888889,26299.84388888889,26299.84388888889,0.0,26299.84388888889,26299.84388888889,,,,,1.0,5000.0,5000.0,5000.0,5000.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,18.0,9.0,1,0.0,0.0,0.0,26299.84388888889,0.0,0.0,100.0,0.0
Thompson & Lewis,2415.0,2578.0,163,7,11293.504314285714,1613.3577591836734,1481.6690476190477,1336.3894741830043,4395.0,491.41440000000006,27.166666666666668,35.65061944295873,0.0,81.0,15.68558282208589,1200.0,400.0,3000.0,200.0,1562.049935181331,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,28.57142857142857,11.857142857142858,21,57.14285714285714,0.0,57.14285714285714,0.0,0.0,42.857142857142854,14.285714285714285,57.14285714285714,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,21.0,1.0,3,0.0,0.0,0.0,11293.504314285714,0.0,42.857142857142854,57.14285714285714,0.0
National Creative,2131.0,2598.0,467,23,42419.496664126986,1844.3259419185647,1170.0468999999998,2623.2466006022137,12981.0,110.79406666666667,21.227272727272727,33.2579125109912,0.0,153.0,17.988758029978587,3032.8636363636365,508.0,50000.0,1.0,10552.004121517364,2.300301824212272,2.300301824212272,2.809111111111111,18.736842105263158,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17.391304347826086,5.869565217391305,20,95.65217391304348,8.695652173913043,95.65217391304348,8.695652173913043,8.695652173913043,86.95652173913044,17.391304347826086,95.65217391304348,82.6086956521739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,22.782608695652176,7.0,10,841.9516933343983,5.954467352601197,0.0,42419.496664126986,0.0,4.3478260869565215,95.65217391304348,0.0
Leeds Partners,1257.0,2053.0,796,2,3506.308571428571,1753.1542857142856,1753.1542857142856,1172.6362547784634,2582.333333333333,923.9752380952382,796.0,,796.0,796.0,0.917713567839196,330.0,330.0,500.0,160.0,240.41630560342617,6.929814285714286,6.929814285714286,6.929814285714286,17.5,17.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,50.0,5.5,6,100.0,0.0,100.0,100.0,100.0,0.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.5,6.0,2,-829.1790476187646,-47.29641049709057,0.0,3506.308571428571,0.0,0.0,100.0,0.0
Atlantic Partners,1823.0,1823.0,0,1,190.26666666666665,190.26666666666665,190.26666666666665,0.0,190.26666666666665,190.26666666666665,,,,,1.0,504.0,504.0,504.0,504.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,23.0,1.0,1,0.0,0.0,0.0,190.26666666666665,0.0,0.0,100.0,0.0
RoyalPrin,1816.0,1816.0,0,1,2103.546875,2103.546875,2103.546875,0.0,2103.546875,2103.546875,,,,,1.0,500.0,500.0,500.0,500.0,0.0,,,,10.0,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.0,2.0,1,0.0,0.0,0.0,2103.546875,0.0,0.0,100.0,0.0
CVZC,809.0,843.0,34,3,47136.202666666664,15712.067555555555,19155.753333333334,5964.638732413458,19155.753333333334,8824.696,17.0,24.041630560342615,0.0,34.0,32.22794117647059,8000.0,9000.0,9000.0,6000.0,1732.0508075688772,,,,13.333333333333334,10.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15.333333333333334,10.0,2,0.0,0.0,0.0,47136.202666666664,0.0,0.0,100.0,0.0
Southern Productions,2340.0,2340.0,0,3,3260.3259047256497,1086.7753015752166,950.4145714285714,259.46199227124515,1385.9856190113637,923.9257142857143,0.0,0.0,0.0,0.0,3.0,1300.0,300.0,3300.0,300.0,1732.0508075688772,3.695702857142857,3.695702857142857,3.695702857142857,16.666666666666668,20.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,6.0,8,100.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,33.33333333333333,100.0,100.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,27.333333333333332,8.0,1,0.0,0.0,0.0,3260.3259047256497,0.0,0.0,100.0,0.0
Thompson & Thompson,1969.0,1983.0,14,2,976.2516666666667,488.12583333333333,488.12583333333333,281.16851931902966,686.942,289.30966666666666,14.0,,14.0,14.0,52.17857142857143,502.5,502.5,1000.0,5.0,703.5712472806148,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,8.0,2,0.0,0.0,0.0,976.2516666666667,0.0,0.0,100.0,0.0
Brown & Clarke,851.0,851.0,0,1,2210.93,2210.93,2210.93,0.0,2210.93,2210.93,,,,,1.0,250.0,250.0,250.0,250.0,0.0,9.728091999999998,9.728091999999998,9.728091999999998,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,7,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,32.0,9.0,1,0.0,0.0,0.0,2210.93,0.0,0.0,100.0,0.0
SigmaProd,123.0,123.0,0,1,214.9304,214.9304,214.9304,0.0,214.9304,214.9304,,,,,1.0,42.0,42.0,42.0,42.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,29.0,9.0,1,0.0,0.0,214.9304,0.0,100.0,0.0,100.0,0.0
CentralComm,113.0,297.0,184,2,4405.080952380952,2202.540476190476,2202.540476190476,394.87760879918835,2481.761111111111,1923.3198412698414,184.0,,184.0,184.0,3.9701086956521743,200.0,200.0,250.0,150.0,70.71067811865476,14.543012063492064,14.543012063492064,19.85408888888889,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,23.5,4.0,2,0.0,0.0,4405.080952380952,0.0,100.0,0.0,100.0,0.0
MatrixDisp,1394.0,1394.0,0,2,6396.556818181818,3198.278409090909,3198.278409090909,442.8315142745852,3511.4075757575756,2885.1492424242424,0.0,,0.0,0.0,2.0,500.0,500.0,500.0,500.0,0.0,7.196126420454545,7.196126420454545,7.900667045454545,12.5,12.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,32.0,4.0,1,0.0,0.0,0.0,6396.556818181818,0.0,0.0,100.0,0.0
NationalSyst,1225.0,1225.0,0,1,3151.0,3151.0,3151.0,0.0,3151.0,3151.0,,,,,1.0,4000.0,4000.0,4000.0,4000.0,0.0,0.9059125,0.9059125,0.9059125,15.0,15.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.0,7,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,20.0,9.0,1,0.0,0.0,0.0,3151.0,0.0,0.0,100.0,0.0
Mitchell & Hall,1880.0,1880.0,0,1,129.83333333333331,129.83333333333331,129.83333333333331,0.0,129.83333333333331,129.83333333333331,,,,,1.0,20.0,20.0,20.0,20.0,0.0,,,,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,13.0,12.0,1,0.0,0.0,0.0,129.83333333333331,0.0,0.0,100.0,0.0
SwiftPart,2524.0,2524.0,0,1,833.1544444444445,833.1544444444445,833.1544444444445,0.0,833.1544444444445,833.1544444444445,,,,,1.0,3000.0,3000.0,3000.0,3000.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,20.0,2.0,1,0.0,0.0,0.0,833.1544444444445,0.0,0.0,100.0,0.0
Global Group,2436.0,2436.0,0,1,2092.675,2092.675,2092.675,0.0,2092.675,2092.675,,,,,1.0,200.0,200.0,200.0,200.0,0.0,12.55605,12.55605,12.55605,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,31.0,5.0,1,0.0,0.0,0.0,2092.675,0.0,0.0,100.0,0.0
ExpressEnte,577.0,577.0,0,1,1111.3185185185187,1111.3185185185187,1111.3185185185187,0.0,1111.3185185185187,1111.3185185185187,,,,,1.0,1000.0,1000.0,1000.0,1000.0,0.0,1.3335822222222222,1.3335822222222222,1.3335822222222222,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,8,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,32.0,6.0,1,0.0,0.0,0.0,1111.3185185185187,0.0,0.0,100.0,0.0
Walker & Smith,131.0,2640.0,2509,183,534540.6727134489,2920.9872825871525,1118.5266666666666,5491.256943890773,42630.020625000005,69.35056,13.785714285714286,19.52058594033048,0.0,162.0,26.640394579513753,1583.5846994535518,200.0,100000.0,1.0,7734.020930967521,10.375776843327023,5.036269841269841,61.36672000000001,18.6878612716763,20.0,31.060606060606062,47.72727272727273,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,4,72.1311475409836,6.7650273224043715,9,100.0,46.44808743169399,100.0,74.31693989071039,74.31693989071039,62.841530054644814,68.30601092896174,81.9672131147541,68.30601092896174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.3224043715847,3.0,12,21497.216514057858,32.17299279388136,62827.469053518565,471713.20365993027,11.753543230787693,0.0,100.0,0.0
Newcastle Media,115.0,115.0,0,1,1623.4311142857143,1623.4311142857143,1623.4311142857143,0.0,1623.4311142857143,1623.4311142857143,,,,,1.0,200.0,200.0,200.0,200.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,7,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.0,10.0,1,0.0,0.0,1623.4311142857143,0.0,100.0,0.0,100.0,0.0
Nottingham Systems,114.0,114.0,0,1,1080.25,1080.25,1080.25,0.0,1080.25,1080.25,,,,,1.0,200.0,200.0,200.0,200.0,0.0,,,,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.0,4,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20.0,10.0,1,0.0,0.0,1080.25,0.0,100.0,0.0,100.0,0.0
Brighton Display,1612.0,1612.0,0,2,6747.668888888889,3373.8344444444447,3373.8344444444447,3402.597831069667,5779.834444444445,967.8344444444444,0.0,,0.0,0.0,2.0,600.0,600.0,600.0,600.0,0.0,6.185363148148149,6.185363148148149,10.596363148148148,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,29.5,8.0,1,0.0,0.0,0.0,6747.668888888889,0.0,0.0,100.0,0.0
Stellar Group,876.0,876.0,0,1,1070.9566666666667,1070.9566666666667,1070.9566666666667,0.0,1070.9566666666667,1070.9566666666667,,,,,1.0,260.0,260.0,260.0,260.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,17.0,9.0,1,0.0,0.0,0.0,1070.9566666666667,0.0,0.0,100.0,0.0
Norwich Marketing,324.0,2478.0,2154,57,163598.4949453624,2870.149034129165,1269.5800000000002,4067.2049108069955,20952.571428571428,138.0,38.464285714285715,72.67610943850038,0.0,407.0,9.665389972144848,1167.1052631578948,450.0,10000.0,20.0,2055.0788452393685,5.988083328748771,4.27088,22.36512,20.192307692307693,20.0,41.30434782608695,36.95652173913043,0.0,6.521739130434782,0.0,0.0,0.0,0.0,0.0,7,80.7017543859649,6.456140350877193,9,100.0,54.385964912280706,100.0,63.1578947368421,63.1578947368421,54.385964912280706,61.40350877192983,98.24561403508771,50.877192982456144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,25.666666666666668,7.0,12,-9959.584336864868,-42.61475044824694,2515.8731739682535,161082.62177139416,1.5378339359469588,0.0,100.0,0.0
Metro Solutions,701.0,715.0,14,2,24796.626549333334,12398.313274666667,12398.313274666667,3315.7933196440117,14742.933216000001,10053.693333333333,14.0,,14.0,14.0,52.17857142857143,1090.0,1090.0,2080.0,100.0,1400.071426749364,64.75212791346154,64.75212791346154,120.64432,22.5,22.5,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,100.0,8.0,9,100.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,32.0,2.0,1,0.0,0.0,0.0,24796.626549333334,0.0,0.0,100.0,0.0
Prime Graphics,850.0,850.0,0,1,1133.1521904761905,1133.1521904761905,1133.1521904761905,0.0,1133.1521904761905,1133.1521904761905,,,,,1.0,200.0,200.0,200.0,200.0,0.0,6.798913142857143,6.798913142857143,6.798913142857143,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,9.0,9,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,31.0,9.0,1,0.0,0.0,0.0,1133.1521904761905,0.0,0.0,100.0,0.0
Morgan & Edwards,792.0,792.0,0,1,795.4338235294118,795.4338235294118,795.4338235294118,0.0,795.4338235294118,795.4338235294118,,,,,1.0,300.0,300.0,300.0,300.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.0,11.0,1,0.0,0.0,0.0,795.4338235294118,0.0,0.0,100.0,0.0
Nova Partners,578.0,2171.0,1593,4,1544.3976297357358,386.09940743393395,399.1427551951952,68.64474399032518,450.766774,295.3453453453453,531.0,496.99396374603987,0.0,985.0,0.9171374764595104,1000.0,1000.0,1000.0,1000.0,0.0,,,,23.75,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.0,5.5,6,100.0,50.0,100.0,0.0,0.0,50.0,50.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,21.25,10.0,3,13.123817597608102,2.54930803018399,0.0,1544.3976297357358,0.0,0.0,100.0,0.0
CBM,2502.0,2502.0,0,1,1083.3607333333334,1083.3607333333334,1083.3607333333334,0.0,1083.3607333333334,1083.3607333333334,,,,,1.0,300.0,300.0,300.0,300.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,23.0,3.0,1,0.0,0.0,0.0,1083.3607333333334,0.0,0.0,100.0,0.0
RapidEnte,2185.0,2611.0,426,11,50923.254820634924,4629.386801875902,3971.6640666666663,6221.151983738202,22458.833333333336,117.83333333333331,42.6,66.6936612013799,0.0,194.0,9.431338028169014,2680.0,1700.0,10000.0,400.0,2933.920395799601,1.830291354761905,1.6836214603174604,2.6950600000000002,16.636363636363637,20.0,88.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,81.81818181818183,8.090909090909092,21,90.9090909090909,54.54545454545454,90.9090909090909,63.63636363636363,63.63636363636363,54.54545454545454,81.81818181818183,90.9090909090909,27.27272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,25.818181818181817,4.0,5,1218.3849404774965,7.177771401900575,0.0,50923.254820634924,0.0,9.090909090909092,90.9090909090909,0.0
Swift Labels,1264.0,1264.0,0,1,784.6866666666666,784.6866666666666,784.6866666666666,0.0,784.6866666666666,784.6866666666666,,,,,1.0,67.0,67.0,67.0,67.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,24.0,8.0,1,0.0,0.0,0.0,784.6866666666666,0.0,0.0,100.0,0.0
QG,2348.0,2348.0,0,1,931.16,931.16,931.16,0.0,931.16,931.16,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,22.0,8.0,1,0.0,0.0,0.0,931.16,0.0,0.0,100.0,0.0
Quantum Solutions,1347.0,1347.0,0,1,806.9090729166666,806.9090729166666,806.9090729166666,0.0,806.9090729166666,806.9090729166666,,,,,1.0,150.0,150.0,150.0,150.0,0.0,,,,11.5,11.5,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,5.0,5,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,25.0,5.0,1,0.0,0.0,0.0,806.9090729166666,0.0,0.0,100.0,0.0
Brighton Enterprises,683.0,2529.0,1846,4,1323.6965465277779,330.92413663194446,194.11521770833332,305.637797305242,788.1288194444445,147.33729166666666,615.3333333333334,485.58864621542926,329.0,1176.0,0.7914409534127844,148.25,121.5,250.0,100.0,70.79724570913758,,,,31.625,28.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.5,6,100.0,50.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.25,2.0,4,95.27639948936823,28.791009461886162,0.0,1323.6965465277779,0.0,0.0,100.0,0.0
Newcastle Labels,976.0,976.0,0,1,515.8765333333333,515.8765333333333,515.8765333333333,0.0,515.8765333333333,515.8765333333333,,,,,1.0,100.0,100.0,100.0,100.0,0.0,,,,20.0,20.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,22.0,5.0,1,0.0,0.0,0.0,515.8765333333333,0.0,0.0,100.0,0.0
Belfast Systems,326.0,326.0,0,1,3794.609718738889,3794.609718738889,3794.609718738889,0.0,3794.609718738889,3794.609718738889,,,,,1.0,500.0,500.0,500.0,500.0,0.0,9.486524296847223,9.486524296847223,9.486524296847223,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,8.0,8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,38.0,3.0,1,0.0,0.0,3794.609718738889,0.0,100.0,0.0,100.0,0.0
Southampton Signs,2398.0,2425.0,27,3,10722.891811594203,3574.297270531401,2682.514589371981,1698.9286168753283,5533.430555555556,2506.9466666666667,13.5,19.091883092036785,0.0,27.0,40.583333333333336,1033.3333333333333,550.0,2000.0,550.0,837.1578903249574,,,,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,5.0,5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,24.333333333333332,6.0,2,0.0,0.0,0.0,10722.891811594203,0.0,0.0,100.0,0.0
Harris & Johnson,2677.0,2677.0,0,1,1686.5859047619047,1686.5859047619047,1686.5859047619047,0.0,1686.5859047619047,1686.5859047619047,,,,,1.0,400.0,400.0,400.0,400.0,0.0,4.216464761904762,4.216464761904762,4.216464761904762,20.0,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,31.0,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,29.0,9.0,1,0.0,0.0,0.0,1686.5859047619047,0.0,100.0,0.0,0.0
Nexus International,1620.0,1620.0,0,1,994.0555555555555,994.0555555555555,994.0555555555555,0.0,994.0555555555555,994.0555555555555,,,,,1.0,2000.0,2000.0,2000.0,2000.0,0.0,,,,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.0,6,100.0,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.0,8.0,1,0.0,0.0,0.0,994.0555555555555,0.0,0.0,100.0,0.0
VOTE,179.0,2460.0,2281,18,16038.218592777777,891.0121440432099,803.58,487.06127306367176,2130.1499999999996,289.455,134.1764705882353,273.0272960928352,0.0,1061.0,2.882288469969312,307.22222222222223,250.0,1000.0,50.0,231.58166023991868,5.372709680751567,4.686959999999999,14.083919999999999,18.40666666666667,20.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,7.222222222222222,9,100.0,83.33333333333334,100.0,72.22222222222221,72.22222222222221,83.33333333333334,72.22222222222221,94.44444444444444,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,29.166666666666668,7.0,6,-415.90758510795996,-12.966140307354602,3287.755815,12750.462777777777,20.49950744829304,0.0,100.0,0.0
